Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,ZIP
0ee9fdb8-c929-46f9-a9b0-90ac753be9a8,1957-02-01,2003-04-22,999-38-8496,S99977582,X31461954X,Mr.,Taylor,Waters,,,S,asian,chinese,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,737 Johns Rue,Whitman,Massachusetts,02382
adbda812-54ec-45bf-b1ed-7d442a69865a,1959-07-03,,999-15-8695,S99940928,X20388934X,Mrs.,Mark,Cormier,,Cartwright,M,white,american,F,Medford  Massachusetts  US,134 Krajcik Club,Boston,Massachusetts,02108
714e434e-a19b-4b23-b3b6-70280bd1df4f,1936-11-03,1995-09-25,999-52-2368,S99929501,X85772979X,Mr.,Bruce,Koepp,,,S,white,irish,M,Pepperell  Massachusetts  US,363 Bosco Walk Apt 29,Brookline,Massachusetts,02215
2b446ac8-3524-42d5-8ca9-23a91e8db7eb,1987-05-22,,999-58-4773,S99983375,X75210374X,Mr.,Lyndon,Stracke,,,M,white,italian,M,Orange  Massachusetts  US,672 Reilly Mission,Malden,Massachusetts,02148
4e4590ac-821a-49c4-900f-c87f407af8dc,1963-11-16,,999-65-5507,S99946498,X69898264X,Mrs.,Sherryl,Leffler,,Greenholt,M,white,irish,F,New Bedford  Massachusetts  US,520 Larkin Gateway Apt 35,Provincetown,Massachusetts,02657
92484460-b3e9-45a9-be78-be35b5b47e9f,1989-03-27,,999-53-2785,S99955447,X32753995X,Mr.,Homer,Buckridge,,,M,white,german,M,Burlington  Massachusetts  US,837 Weissnat Tunnel,Haverhill,Massachusetts,01830
788da1a0-0cc2-4bec-b231-c6052e1b1300,2004-01-30,,999-10-5314,,,,Martin,Koch,,,,white,french,F,Westford  Massachusetts  US,853 Dare Dale,Chicopee,Massachusetts,01013
1bf27857-bf21-484a-9051-bfd2bd271bab,2013-06-20,,999-17-2836,,,,Octavio,Quitzon,,,,white,german,M,Watertown Town  Massachusetts  US,454 Glover Underpass,Pembroke,Massachusetts,02359
0e33d97e-9616-444c-8a62-aa3b0468053f,1940-12-28,2005-12-05,999-80-3695,S99916376,X88043196X,Mr.,Zachary,Ryan,,,M,white,english,M,Mashpee  Massachusetts  US,570 Gerlach Park,Medfield,Massachusetts,02052
9feb36b4-a473-4c5a-afc9-b52b31c7174c,1996-08-31,,999-87-5586,S99912532,X6382350X,Mr.,Porfirio,Lang,,,,white,english,M,Amherst  Massachusetts  US,604 Sauer Tunnel Suite 37,Framingham,Massachusetts,01701
d6f521fb-b8d4-4a37-a51c-4894f384b134,1988-06-05,,999-92-8837,S99970139,X79891369X,Mrs.,Delcie,Morissette,,Kilback,M,white,irish,F,Yarmouth  Massachusetts  US,640 Reinger Terrace Apt 50,Revere,Massachusetts,02151
6f52c29b-096f-497a-997d-ff0b9a0f9d4b,1957-02-01,,999-89-3220,S99982444,X57835616X,Mr.,Everett,Harber,,,M,asian,chinese,M,Hong Kong  Hong Kong Special Administrative Region  CN,1013 Mosciski Mews Suite 66,Whitman,Massachusetts,02382
36f33c00-5bdd-45b1-a34c-b391592d2d6c,1953-11-07,,999-86-5082,S99978256,X61967069X,Mrs.,Josephine,Schamberger,,Gislason,M,white,french,F,Waltham  Massachusetts  US,288 D'Amore Mill,Bridgewater,Massachusetts,02324
9a1aebb7-2ac9-433f-92f8-c8bddf97f6d6,1926-08-06,2009-08-23,999-96-8874,S99996256,X34257783X,Mrs.,Margart,Morar,,Hayes,M,black,african,F,Hudson  Massachusetts  US,491 Buckridge Terrace,Salem,Massachusetts,01907
5b3beb07-bbe6-47f3-bdaf-1703caf0ef51,2017-05-22,,999-50-6347,,,,Jules,Johnston,,,,white,american,M,Worcester  Massachusetts  US,449 Ernser Glen Unit 66,Newton,Massachusetts,02458
7e4a1605-cb01-432a-84b9-12e9e5e281fd,1936-11-03,,999-88-8418,S99976386,X13001816X,Mr.,Homer,Gulgowski,,,M,white,irish,M,Bourne  Massachusetts  US,964 Lemke Terrace,Brookline,Massachusetts,02215
34e2d4a7-fe82-49ce-a2b6-ed6970330414,2016-06-12,,999-63-8986,,,,Stanton,Wunsch,,,,black,dominican,M,Agawam Town  Massachusetts  US,490 Kub Rapid,Cambridge,Massachusetts,02138
87d3f0c4-4d73-436c-860c-bd84b23b4480,1962-04-18,,999-51-2368,S99959339,X27629289X,Mr.,Bradly,Swaniawski,,,M,white,irish,M,Boxborough  Massachusetts  US,886 Gaylord Manor Suite 7,Millville,Massachusetts,01529
75228e67-9e98-4d11-9b1b-e7369835c8b6,1940-12-28,1987-11-28,999-76-9538,S99939955,X23560081X,Mr.,Erich,McKenzie,,,M,white,english,M,Marlborough  Massachusetts  US,1049 O'Conner Viaduct,Medfield,Massachusetts,02052
f3f92704-a56b-4b56-93d3-5d8126474071,1998-09-16,,999-85-5135,S99917621,X82356393X,Mr.,Burt,Labadie,,,,white,irish,M,Walpole  Massachusetts  US,770 Jast Mall Suite 55,Norwood,Massachusetts,02062
76c716ad-580b-4bbf-ab91-14b1e4a33980,1983-04-17,,999-46-2082,S99961427,X7290824X,Ms.,Mayme,Bailey,,,S,white,irish,F,Westborough  Massachusetts  US,348 King Approach,Worcester,Massachusetts,01545
8e88d4e5-e551-4059-bbd9-a721f891db82,2015-04-08,,999-47-5375,,,,Dorthy,Roberts,,,,white,french,F,Revere  Massachusetts  US,888 Padberg Trail,Mendon,Massachusetts,01756
da46dbef-e0fe-4eb7-9985-3ae474f8f221,1985-09-13,,999-73-3736,S99978171,X41976791X,Mrs.,Traci,Christiansen,,Batz,M,white,irish,F,West Springfield Town  Massachusetts  US,870 Mann Run Suite 78,Middleborough,Massachusetts,02346
1b7743a2-56c7-4753-8449-05c0551b29c6,2003-12-10,,999-15-6638,,,,Galen,Bahringer,,,,white,irish,M,Northampton  Massachusetts  US,475 Gusikowski Path Unit 69,Marlborough,Massachusetts,01752
06f8fbd8-ee54-4b8e-a8e0-70e16128106b,1950-12-18,1956-01-21,999-25-5870,,,,Raleigh,Bernier,,,,white,english,M,Newton  Massachusetts  US,758 Little Forge,Holden,Massachusetts,01520
7e1eb5cd-b231-47b7-90b4-5dd653145238,1964-11-25,,999-56-6490,S99959533,X79291168X,Mrs.,Keitha,Schroeder,,Weber,M,white,irish,F,Abington  Massachusetts  US,335 Larkin Haven Apt 94,Attleboro,Massachusetts,02703
f0f656c5-ddb7-442a-b7cb-6d34b43c1fa1,2002-11-26,2018-08-21,999-20-5023,,,,Donald,Monahan,,,,white,irish,M,Brookline  Massachusetts  US,901 Jaskolski Bay,Rehoboth,Massachusetts,02769
680c1fd6-4b08-4d9f-981e-264211f44b4d,2002-11-26,,999-21-1930,S99944063,,,Daren,Marvin,,,,white,irish,M,Medway  Massachusetts  US,1060 Cremin Bridge Suite 8,Rehoboth,Massachusetts,02769
ae1ce0d4-8608-4b07-885f-dc0515c6c9d9,1949-04-09,2018-12-01,999-19-5955,S99981482,X2058483X,Mr.,Milan,Kihn,,,M,white,french_canadian,M,Andover  Massachusetts  US,926 O'Keefe Common,Somerville,Massachusetts,02138
5f430377-002a-4292-881a-56498d3d497e,1940-12-28,,999-31-1009,S99976290,X73410165X,Mr.,Reggie,Littel,,,S,white,english,M,Wayland  Massachusetts  US,893 Boehm Brook,Medfield,Massachusetts,02052
1bacf5d8-58b7-408a-a2ff-4b3e9e82b41d,1926-08-06,2013-08-12,999-32-1761,S99978994,X56998432X,Mrs.,Aimee,Stroman,,Gutmann,M,black,african,F,Revere  Massachusetts  US,579 Runte Ferry,Salem,Massachusetts,01907
73cc70e7-23fa-443e-acc8-55900d7f41a4,1968-11-16,,999-23-4272,S99920093,X53134713X,Mrs.,Carola,Beahan,,Torp,M,asian,chinese,F,Wakefield  Massachusetts  US,357 Lind Burg Suite 12,Woburn,Massachusetts,01801
e5a00c37-91b3-435f-9faa-c2ee9fcebf56,1972-03-13,,999-87-8584,S99954388,X49433768X,Mrs.,Rossana,Fadel,,Ward,M,white,english,F,Milton  Massachusetts  US,961 Hagenes Lodge Apt 97,Scituate,Massachusetts,02066
b200184e-3689-45c2-9a0d-7cc159629e78,2001-09-24,,999-78-3217,S99916526,,,Wayne,Johnston,,,,white,english,M,Heath  Massachusetts  US,617 Bailey Street Unit 77,Lowell,Massachusetts,01850
414a3a15-ca5d-4fe9-b5d7-02a674dd797c,1967-06-16,,999-29-3268,S99947149,X49287017X,Mr.,Steven,Fay,,,M,white,english,M,Uxbridge  Massachusetts  US,696 Luettgen Junction,Framingham,Massachusetts,01701
edc45654-65a6-4975-93c2-b049a8a9877d,1991-02-01,,999-31-8064,S99924761,X4527169X,Mrs.,Jena,Parker,,Greenholt,M,white,french,F,Hingham  Massachusetts  US,381 Lehner Terrace Apt 29,Chelmsford,Massachusetts,01824
be9786ff-dce4-4a87-9210-6d48d226c8f4,1950-12-18,,999-89-4710,S99993557,X77208463X,Mr.,Eric,Beatty,,,M,white,english,M,North Andover  Massachusetts  US,505 Grant Bypass,Holden,Massachusetts,01520
0956003f-dd0d-4c53-8d64-f07f3ab16a40,1989-02-03,,999-93-3773,S99934072,X8787386X,Mrs.,Christel,Kshlerin,,Toy,M,hispanic,mexican,F,Tewksbury  Massachusetts  US,1087 Considine Key,Springfield,Massachusetts,01013
5c2e1e67-c5f7-4970-99a4-d723f8a9a6b1,1999-01-01,,999-80-5885,S99960243,X18735436X,Ms.,Timika,Harris,,,,white,irish,F,Peabody  Massachusetts  US,145 Auer Crossroad,Halifax,Massachusetts,02338
d8b4de2d-5be7-48d6-866f-45cbb705dde8,1949-04-09,,999-82-2964,S99975508,X16924804X,Mr.,Dewayne,Harber,,,M,white,french_canadian,M,Rutland  Massachusetts  US,497 Breitenberg Hollow,Somerville,Massachusetts,02138
010f4c93-a817-421a-88d9-ea122291191b,1998-08-21,,999-27-9422,S99977669,X82955672X,Mr.,Buster,Green,,,,white,irish,M,Brockton  Massachusetts  US,767 Walsh Mall,Lexington,Massachusetts,02420
935ba691-fe86-40fd-9183-b128791a7f13,1937-09-18,,999-91-8132,S99952684,X47813736X,Mr.,Nathanial,Pfeffer,,,S,white,italian,M,Greenfield Town  Massachusetts  US,493 Kris Mill,Barnstable Town,Massachusetts,02601
a7787c1d-60a5-4096-aa24-53afa626fd60,1997-12-20,,999-12-4349,S99928364,X7976962X,Ms.,Julieann,Stokes,,,,white,portuguese,F,Hudson  Massachusetts  US,782 Upton Dale,Westborough,Massachusetts,01581
8c5313cd-c3d1-44cc-aa30-5891d1aa2225,2009-03-07,,999-58-3059,,,,Temeka,Hermann,,,,white,irish,F,Freetown  Massachusetts  US,315 Gutmann Row,Ware,Massachusetts,01082
ebf538d0-0b33-4cd1-8813-571e897ebf08,1984-04-20,,999-57-9859,S99921365,X47197663X,Mrs.,Zada,Botsford,,Wilkinson,M,white,irish,F,Southbridge Town  Massachusetts  US,173 Stokes Drive Unit 69,Boston,Massachusetts,02108
06732830-cc0f-4f8b-95e2-2e2cae9f1ab0,1953-01-02,,999-43-6681,S99925043,X50005470X,Mr.,Rosario,Schowalter,,,M,white,irish,M,Berkley  Massachusetts  US,104 Ledner Walk Unit 86,Montague,Massachusetts,01351
95f60f7f-7025-421e-97d5-d2b1090f026f,2010-02-19,,999-57-7993,,,,Twyla,Lynch,,,,white,scottish,F,Lowell  Massachusetts  US,995 Watsica Skyway,Quincy,Massachusetts,02169
fc31fa54-d2dc-4ebd-8077-c09c014d168a,2008-04-27,,999-27-2889,,,,Edward,Marquardt,,,,white,italian,M,Natick  Massachusetts  US,813 Klocko Lodge Unit 45,Leominster,Massachusetts,01420
6a64d129-b52a-4335-a90f-3d42e4d6977f,2012-06-27,,999-34-2496,,,,Terrence,Hills,,,,white,english,M,Natick  Massachusetts  US,740 Heller Harbor,Franklin Town,Massachusetts,02038
5d0db095-afc9-484c-a553-edc8c4ea54b9,1959-03-03,,999-46-7469,S99986373,X60959255X,Mr.,César,Montalvo,,,M,black,dominican,M,Salisbury  Saint Joseph Parish  DM,895 Romaguera Camp Unit 57,Quincy,Massachusetts,02169
f073844f-67fe-4815-959e-12d966861d8d,1935-07-14,2010-11-25,999-11-7534,S99938146,X7359580X,Mrs.,Elsa,Pineda,,Aragón,M,black,dominican,F,Roseau  Saint George  DM,814 Johns Loaf Unit 32,Andover,Massachusetts,01810
a7f29946-e0c6-4024-91c1-ad625f82a546,1926-08-06,,999-24-6067,S99988270,X57683600X,Mrs.,Mirna,Bailey,,Schultz,M,black,african,F,Southwick  Massachusetts  US,700 Wisozk Vale,Salem,Massachusetts,01907
07fc8201-af66-4256-9ece-f389697bec73,2007-01-02,,999-93-4964,,,,Chris,Heller,,,,white,swedish,M,Bolton  Massachusetts  US,184 Weber Haven Unit 94,North Attleborough,Massachusetts,
2be8eb93-4bcd-4934-83d9-aeb817aafe09,1923-12-28,2007-12-21,999-58-8887,S99949154,X36737475X,Mrs.,Criselda,Hills,,Dach,M,white,american,F,Amherst  Massachusetts  US,118 Moore Parade Suite 82,Arlington,Massachusetts,02474
d610206d-030e-4f41-af7e-5a200fd3745f,1960-06-21,,999-96-1456,S99975945,X17000580X,Mrs.,Inger,Streich,,Legros,M,white,german,F,Salem  Massachusetts  US,260 Turcotte Way Apt 16,Eastham,Massachusetts,02642
398f3d5d-b72b-4d40-a082-4b8fb666bb13,2004-01-08,,999-94-6195,,,,Wilbert,Barton,,,,white,polish,M,Salem  Massachusetts  US,651 Koepp Center Unit 35,Stoneham,Massachusetts,02180
d6c2dc01-71d3-4b57-9a2f-2d3ff75f6dee,1949-08-22,2008-12-13,999-78-9547,S99995605,X3105260X,Mrs.,Débora,Armas,,Osorio,M,hispanic,puerto_rican,F,San Juan  Puerto Rico  PR,520 Schulist Mission Suite 84,Malden,Massachusetts,02148
a9997b2c-fe25-45a2-aa37-52c178522a46,1962-05-28,,999-61-7034,S99979411,X12437087X,Mrs.,Tisha,Beier,,Johnston,M,white,italian,F,Northbridge  Massachusetts  US,916 Pfeffer Esplanade Unit 60,Orange,Massachusetts,01364
0350393a-326f-4b44-ad04-5dbeebda8729,1977-03-07,,999-72-7713,S99983634,X9771071X,Mrs.,Pearline,Lueilwitz,,Jaskolski,M,white,russian,F,Weymouth Town  Massachusetts  US,414 Vandervort Park,Sudbury,Massachusetts,01776
f028c0c2-2866-4557-903f-254bf6efbff2,1935-07-14,1987-03-08,999-54-2745,S99949216,X81464434X,Mrs.,Luz,Báez,,Collazo,M,black,dominican,F,Portsmouth  Saint John Parish  DM,429 Treutel Tunnel,Andover,Massachusetts,01810
402e3324-f564-42b2-96a1-dbb02e2dbb68,1950-07-10,1999-07-01,999-84-8166,S99915146,X18981780X,Mr.,Tod,Strosin,,,M,white,russian,M,Lawrence  Massachusetts  US,864 Batz Neck,Methuen Town,Massachusetts,01841
92b6e1bc-95f7-4649-85f5-a968ed5f1c1a,1982-06-15,,999-85-7069,S99966329,X84994678X,Mr.,Franklyn,Frami,,,M,white,english,M,Peabody  Massachusetts  US,947 Kuphal Light,Fall River,Massachusetts,02720
91e117c2-9577-4c30-ad20-084ccccd563a,1952-03-09,,999-89-7869,S99967621,X65183645X,Mrs.,Vanetta,Bruen,,Kuvalis,M,black,african,F,Canton  Massachusetts  US,261 Runolfsson Flat,Cambridge,Massachusetts,02138
5f603f22-8537-4dc3-a4a8-aa078988313c,1923-12-28,1999-01-11,999-68-4616,S99923918,X758326X,Ms.,Rozella,Boehm,,,S,white,american,F,Norwood  Massachusetts  US,667 Kunze Vale Suite 32,Arlington,Massachusetts,02474
3c46a56d-5576-4cbf-b426-0fc86686e46b,1950-07-03,,999-88-1373,S99914306,X74405363X,Mrs.,Laraine,Muller,,Gerlach,M,asian,chinese,F,Shanghai  Shanghai Municipality  CN,635 Kirlin Rapid Suite 90,Dracut,Massachusetts,01826
13590652-770f-4337-a106-6ab0282ab64f,1961-09-29,,999-91-7787,S99990520,X543128X,Mrs.,Toshiko,Walker,,Dicki,M,white,polish,F,Brockton  Massachusetts  US,862 Ryan Forge,Marshfield,Massachusetts,02050
2ac1a2ba-d042-4139-8913-ed67b8e82050,1997-01-06,,999-82-3984,S99921538,X3653897X,Mr.,Donn,Kreiger,,,,black,west_indian,M,Kingston  Kingston  JM,611 Connelly Boulevard Apt 70,Winchendon,Massachusetts,01475
692933cb-cd11-472a-951d-7df4dc716b53,1949-08-22,,999-12-6133,S99935991,X75568440X,Mrs.,Laura,Heredia,,Campos,M,hispanic,puerto_rican,F,Bayamon  Puerto Rico  PR,305 Schoen Arcade,Malden,Massachusetts,02148
494384f0-1de4-40a4-9ec2-021f3e9d5874,1989-04-16,,999-59-1487,S99981985,X67556503X,Mrs.,Stephen,Ledner,,Crooks,M,white,irish,F,Seekonk  Massachusetts  US,217 Ritchie Street Suite 79,Lawrence,Massachusetts,01840
bea8b2ed-16ec-4b61-973f-b1c45dafeb4e,2000-11-29,,999-63-6247,S99935256,,Ms.,Violeta,Larson,,,,white,italian,F,Carver  Massachusetts  US,753 O'Hara Green Suite 97,Chelmsford,Massachusetts,01824
330fbb05-1af8-4c95-af9e-36eb3a65ac16,1935-07-14,1996-07-15,999-39-4774,S99922326,X61766276X,Mrs.,Irene,Saucedo,,Cotto,M,black,dominican,F,Marigot  Saint Andrew Parish  DM,819 Gulgowski Brook,Andover,Massachusetts,01810
b4648b54-bc2d-4b52-832b-0b4f5eafff32,1997-01-25,,999-39-8928,S99924590,X52618807X,Ms.,Angelica,Price,,,,white,irish,F,Somerville  Massachusetts  US,594 Gibson Underpass,Brockton,Massachusetts,02301
8001d2c8-15a5-4d14-9802-17578eacc4fc,2012-06-09,,999-91-4266,,,,Patty,Torp,,,,white,english,F,Springfield  Massachusetts  US,989 Beahan Meadow Suite 56,Chelsea,Massachusetts,02149
37354334-ef6b-424e-af3d-20e335c22a4b,1950-07-10,,999-24-5808,S99910485,X30009432X,Mr.,Romeo,Nitzsche,,,M,white,russian,M,Lowell  Massachusetts  US,960 Zboncak Rest Suite 32,Methuen Town,Massachusetts,01841
4180be51-4217-4da8-8c48-651571dcfe72,2006-05-05,,999-65-8123,,,,Clyde,Nikolaus,,,,white,italian,M,Greenfield Town  Massachusetts  US,342 Conn Gateway,Brockton,Massachusetts,02301
792c8642-fdb1-4cf5-88f3-764673af1185,1935-08-17,1964-02-29,999-98-7291,S99928789,X21830485X,Ms.,Avril,Mayer,,,S,white,irish,F,Arlington  Massachusetts  US,396 Howe Grove Suite 88,Arlington,Massachusetts,02474
3d7e8d46-e56e-4b4b-aa8c-66b11187e468,1989-08-01,,999-72-6850,S99948895,X61762091X,Ms.,Laurence,Lang,,,S,white,german,F,Everett  Massachusetts  US,472 Larson Knoll,Bellingham,Massachusetts,02019
9fd2e5f6-9a66-48c0-a9c2-ea6b8f726e8e,1982-01-10,,999-37-3714,S99997440,X14138950X,Mrs.,Ramona,Márquez,,Zamudio,M,hispanic,puerto_rican,F,Carolina  Puerto Rico  PR,693 Green Spur,Sturbridge,Massachusetts,01507
f8ed3826-0cc8-4f74-93d5-ecdeef94a079,1988-02-21,,999-77-1395,S99923191,X19414199X,Mr.,Clark,Lehner,,,M,white,irish,M,Norwood  Massachusetts  US,669 Rowe Manor,Somerville,Massachusetts,02138
0bcdbbdf-9c4a-4925-82a6-43fe3ae8f8fc,1984-04-16,,999-79-2971,S99972026,X15213223X,Mrs.,Corinne,Wehner,,Mohr,M,white,french_canadian,F,Lynn  Massachusetts  US,165 Boyle Well Unit 23,Charlton,Massachusetts,01507
900b1259-b665-409d-8064-28e8b858ef54,1923-12-28,,999-25-5844,S99934436,X47734037X,Mrs.,Dorinda,Borer,,Thompson,M,white,american,F,Cambridge  Massachusetts  US,854 Hintz Mission Suite 36,Arlington,Massachusetts,02474
925b685f-d22a-4924-a1ce-b99caaedf4d3,1935-10-22,2013-11-04,999-31-1001,S99981688,X26151672X,Mr.,Shelton,Leannon,,,S,native,american_indian,M,Ashland  Massachusetts  US,722 Zulauf Walk Suite 70,Hanover,Massachusetts,02339
73270292-8880-491c-bf94-0a03bc98cd9b,1947-02-22,2018-09-15,999-75-1666,S99952965,X76655154X,Mr.,Keneth,Heller,,,S,white,portuguese,M,Lisbon  Estremadura  PT,140 Pacocha Way Suite 52,Northampton,Massachusetts,01053
2ad1bed9-2426-4b0d-b4cc-7186af5f926d,1935-07-14,,999-30-3987,S99953812,X73851234X,Mrs.,Lucia,Villegas,,Téllez,M,black,dominican,F,Marigot  Saint Andrew Parish  DM,856 Schinner Dam Apt 17,Andover,Massachusetts,01810
1d194ddb-c8cb-412a-9b3c-5515c268486e,1976-08-02,,999-25-2868,S99941791,X87449648X,Mrs.,Maisha,Wolff,,Robel,M,white,italian,F,Lynn  Massachusetts  US,985 Stiedemann Wall Suite 21,Fall River,Massachusetts,02720
c5505b5f-aa4b-47c0-8732-01dbf48b144b,1988-08-26,,999-73-1681,S99983569,X16335701X,Mrs.,Mandie,Moore,,Lockman,M,native,american_indian,F,Mashpee  Massachusetts  US,449 Davis Skyway,Boston,Massachusetts,02108
2845e605-8378-4c96-aa56-d44cac0a7f50,1974-09-22,,999-88-6470,S99966499,X28883780X,Mr.,Miles,Ruecker,,,M,white,russian,M,Salem  Massachusetts  US,752 Schultz Loaf Apt 17,Peabody,Massachusetts,01940
662b351e-88a9-4754-9672-d7ba03321056,2002-08-10,,999-94-5102,S99959403,,,Rosaline,Bogan,,,,native,american_indian,F,Clinton  Massachusetts  US,380 Dare Ferry Suite 78,Boston,Massachusetts,02108
8e64fa73-40d6-4c53-a4a6-4d3c0b226de1,1935-08-17,,999-57-7076,S99976352,X84780173X,Mrs.,Marlys,Tremblay,,Kilback,M,white,irish,F,Beverly  Massachusetts  US,506 Bashirian Brook,Arlington,Massachusetts,02474
f83ffc62-4351-4334-a776-224c35495c50,2011-08-22,,999-82-3140,,,,Gayle,Reinger,,,,white,portuguese,M,Porto  Douro Litoral  PT,261 Kuphal Passage Suite 51,Westborough,Massachusetts,01581
e8c71ad7-b7f9-4e42-a0de-1023d889565b,1947-02-22,,999-59-9725,S99939617,X21557128X,Mr.,Abdul,Cronin,,,M,white,portuguese,M,Faro  Algarve  PT,248 Rippin Parade Apt 91,Northampton,Massachusetts,01053
b8d09ffb-2b27-4752-acb0-ee5f54d719cf,2001-12-07,,999-32-3766,S99934179,,,Meri,Harvey,,,,white,italian,F,Rehoboth  Massachusetts  US,451 Kihn Rest,Andover,Massachusetts,01810
192cab07-699f-43cc-bc14-401b167a0f0b,1990-03-17,,999-72-1766,S99917275,X25641823X,Mrs.,Cecilia,Ávalos,,Cabán,M,hispanic,puerto_rican,F,Ponce  Puerto Rico  PR,464 Zulauf Crossing Suite 11,Wilmington,Massachusetts,01887
6a07c48a-d5b8-4180-9bc1-34151c322a8e,1938-11-13,2013-11-26,999-18-4656,S99911484,X65842836X,Mrs.,Celia,Beer,,Prosacco,M,white,irish,F,Wrentham  Massachusetts  US,205 Hansen Fork,Brockton,Massachusetts,02301
39e207c4-dc8e-4c43-b66d-94fe73346421,1935-10-22,2012-07-21,999-38-2164,S99914146,X34267366X,Mr.,Bernie,Rath,,,M,native,american_indian,M,Arlington  Massachusetts  US,143 Daniel Dale,Hanover,Massachusetts,02339
3486051f-8edf-4a05-aebf-73652b66afd1,2015-02-25,,999-70-9221,,,,Magali,Vandervort,,,,white,russian,F,Millis  Massachusetts  US,288 West Glen Unit 70,Holliston,Massachusetts,01746
15882d71-d3ce-47e1-843a-e55d6a7ca7c6,1956-08-25,,999-28-1780,S99918669,X55466833X,Mr.,Kenton,Gottlieb,,,M,white,italian,M,Westford  Massachusetts  US,371 Schulist Approach,Harwich,Massachusetts,02645
318fa87a-47f4-46fe-8a3c-83c60007ea24,2013-06-05,,999-90-5864,,,,Demetrius,Hudson,,,,white,polish,M,Danvers  Massachusetts  US,811 Schmeler Brook,Quincy,Massachusetts,02169
2c3a850f-e008-432c-bb32-703da35531b6,1971-05-17,,999-88-7509,S99993351,X32844248X,Mrs.,Jalisa,Dickinson,,Welch,M,white,polish,F,Newton  Massachusetts  US,500 Connelly Wall Apt 27,Somerset,Massachusetts,02725
893100df-5a04-4abf-8d5a-f5920ce8383f,1951-04-25,,999-18-8437,S99967737,X41608443X,Mr.,Hoyt,Runolfsdottir,,,M,white,american,M,Bellingham  Massachusetts  US,435 Reichel Station,Sharon,Massachusetts,02067
42046edc-e430-48c6-bdcf-005678cc967d,1976-10-08,,999-30-6143,S99919278,X8642313X,Mrs.,Erin,McDermott,,Sipes,M,black,west_indian,F,Port-au-Prince  Haiti  HT,198 Dare Lane,Arlington,Massachusetts,02474
c3eb50df-9aca-41ec-873c-8ebd209a45fb,2015-03-18,,999-20-6463,,,,Johna,Stracke,,,,white,french_canadian,F,Arlington  Massachusetts  US,407 Towne Branch,Arlington,Massachusetts,02474
b9136b9c-1966-43a9-99ff-3f07525bc688,1961-08-15,,999-98-3406,S99948824,X2475831X,Mr.,Ferdinand,Wuckert,,,S,white,english,M,Boston  Massachusetts  US,525 Dibbert Knoll Unit 47,Barre,Massachusetts,01005
94fc44c3-6eab-4b05-93ad-14d1e813398a,1959-09-21,,999-58-1323,S99935767,X80288913X,Mr.,Gustavo,Barrientos,,,M,hispanic,puerto_rican,M,Caguas  Puerto Rico  PR,192 McKenzie Track,Boston,Massachusetts,02108
61d152ba-eafd-4ee5-b3ff-b06e5ba5d1ba,1935-10-22,,999-96-6538,S99975450,X38615156X,Mr.,Lou,Franecki,,,M,native,american_indian,M,Brockton  Massachusetts  US,624 Murazik Parade Apt 46,Hanover,Massachusetts,02339
2d84e46a-721a-43e5-abcf-c467420a1c8a,1961-04-21,,999-63-9259,S99969124,X57714255X,Mr.,Deandre,Rosenbaum,,,M,white,italian,M,Spencer  Massachusetts  US,802 Bauch Neck Suite 39,Scituate,Massachusetts,02066
e45b4c2f-e5ae-4457-9ba1-f4191cb7d43d,1973-11-08,,999-21-8062,S99931448,X40515176X,Mr.,Von,Rempel,,,M,white,french_canadian,M,Lynn  Massachusetts  US,514 Buckridge Knoll,Amherst,Massachusetts,01002
deeda5b9-85e6-4325-963e-169cf217dd47,1986-08-04,,999-84-6045,S99950113,X51027847X,Ms.,Dorinda,Christiansen,,,S,white,italian,F,Hanson  Massachusetts  US,168 Dickens Street Unit 5,Watertown Town,Massachusetts,02472
5b046251-22fd-4962-ac4a-1b69893aad2c,1993-10-13,,999-65-7127,S99971238,X11835780X,Ms.,Nicolasa,Cronin,,,,white,irish,F,Acton  Massachusetts  US,578 Stehr Course Apt 55,Brockton,Massachusetts,02301
3861b06c-26a9-4d2d-9976-796759689ade,1952-09-23,,999-83-8762,S99968394,X38893797X,Mr.,Hipolito,Schuster,,,M,white,english,M,Lawrence  Massachusetts  US,1067 McGlynn Path Unit 1,Deerfield,Massachusetts,01342
c2afa4d9-f6c4-4ecd-a7ca-9944a458d984,1996-08-03,,999-89-8812,S99975656,X87175136X,Ms.,Kai,Hegmann,,,,white,english,F,Boston  Massachusetts  US,492 Conn Bridge,Peabody,Massachusetts,01940
4f212ba1-387b-4b59-964a-15000e46654d,2003-05-21,,999-92-8820,,,,Reginald,Hane,,,,white,italian,M,Wakefield  Massachusetts  US,281 Boehm Haven Suite 22,Worcester,Massachusetts,01545
